id,date,time,temp,hum,vibr
,18/11/2021,04:50:24,27.50,68.51,0.09
,18/11/2021,04:50:43,27.50,68.37,0.07
,18/11/2021,04:51:03,27.50,68.49,0.09
,18/11/2021,04:51:25,27.50,68.60,0.06
,18/11/2021,04:51:43,27.50,68.75,0.09
,18/11/2021,04:52:02,27.50,68.60,0.10
,18/11/2021,04:52:22,27.49,68.39,0.05
,18/11/2021,04:52:42,27.49,68.35,0.08
,18/11/2021,04:53:02,27.50,68.21,0.08
,18/11/2021,04:53:22,27.50,68.21,0.07
,18/11/2021,04:53:42,27.49,68.18,0.09
,18/11/2021,04:54:02,27.49,68.28,0.06
,18/11/2021,04:54:21,27.49,68.43,0.05
,18/11/2021,04:54:41,27.49,68.35,0.07
,18/11/2021,04:55:00,27.49,68.43,0.09
,18/11/2021,04:55:20,27.49,68.47,0.07
,18/11/2021,04:55:40,27.49,68.41,0.09
,18/11/2021,04:56:00,27.49,68.51,0.06
,18/11/2021,04:56:20,27.49,68.73,0.05
,18/11/2021,04:56:40,27.49,68.60,0.08
,18/11/2021,04:56:59,27.49,68.49,0.09
,18/11/2021,04:57:20,27.49,68.51,0.08
,18/11/2021,04:57:39,27.49,68.56,0.07
,18/11/2021,04:57:58,27.50,68.58,0.03
,18/11/2021,04:58:18,27.49,68.77,0.07
,18/11/2021,04:58:38,27.49,68.82,0.09
,18/11/2021,04:58:58,27.49,68.54,0.05
,18/11/2021,04:59:18,27.49,68.43,0.05
,18/11/2021,04:59:38,27.49,68.21,0.09
,18/11/2021,04:59:57,27.50,68.06,0.06
,18/11/2021,05:00:17,27.49,68.04,0.06
,18/11/2021,05:00:38,27.49,68.35,0.07
,18/11/2021,05:00:57,27.49,68.52,0.06
,18/11/2021,05:01:17,27.49,68.30,0.06
,18/11/2021,05:01:37,27.49,68.60,0.08
,18/11/2021,05:01:56,27.48,68.99,0.07
,18/11/2021,05:02:16,27.49,68.99,0.07
,18/11/2021,05:02:36,27.48,68.80,0.07
,18/11/2021,05:02:55,27.48,68.60,0.10
,18/11/2021,05:03:15,27.48,68.60,0.08
,18/11/2021,05:03:36,27.48,68.84,0.05
,18/11/2021,05:03:55,27.48,68.88,0.09
,18/11/2021,05:04:16,27.48,68.80,0.03
,18/11/2021,05:04:34,27.48,68.54,0.06
,18/11/2021,05:04:54,27.48,68.63,0.05
,18/11/2021,05:05:14,27.46,68.74,0.07
,18/11/2021,05:05:34,27.46,68.61,0.07
,18/11/2021,05:05:54,27.46,68.72,0.09
,18/11/2021,05:06:13,27.46,68.65,0.05
,18/11/2021,05:06:33,27.46,68.89,0.08
,18/11/2021,05:06:53,27.46,68.91,0.09
,18/11/2021,05:07:13,27.46,68.93,0.08
,18/11/2021,05:07:32,27.48,69.16,0.08
,18/11/2021,05:07:53,27.48,69.21,0.09
,18/11/2021,05:08:13,27.46,68.95,0.06
,18/11/2021,05:08:33,27.46,68.79,0.08
,18/11/2021,05:08:52,27.46,69.35,0.06
,18/11/2021,05:09:11,27.48,69.45,0.08
,18/11/2021,05:09:32,27.46,69.15,0.05
,18/11/2021,05:09:51,27.48,69.12,0.07
,18/11/2021,05:10:11,27.45,69.17,0.09
,18/11/2021,05:10:30,27.46,69.20,0.07
,18/11/2021,05:10:50,27.45,69.18,0.08
,18/11/2021,05:11:10,27.45,69.27,0.06
,18/11/2021,05:11:30,27.45,69.33,0.06
,18/11/2021,05:11:50,27.44,69.15,0.06
,18/11/2021,05:12:10,27.45,69.35,0.09
,18/11/2021,05:12:30,27.45,69.20,0.05
,18/11/2021,05:12:49,27.45,69.10,0.06
,18/11/2021,05:13:09,27.44,69.17,0.05
,18/11/2021,05:13:29,27.45,69.22,0.08
,18/11/2021,05:13:48,27.44,69.15,0.06
,18/11/2021,05:14:08,27.45,69.12,0.08
,18/11/2021,05:14:28,27.44,69.00,0.08
,18/11/2021,05:14:48,27.44,69.07,0.08
,18/11/2021,05:15:08,27.44,69.00,0.09
,18/11/2021,05:15:27,27.45,69.43,0.07
,18/11/2021,05:15:47,27.45,69.17,0.08
,18/11/2021,05:16:07,27.44,68.98,0.08
,18/11/2021,05:16:27,27.44,69.04,0.07
,18/11/2021,05:16:47,27.45,69.20,0.09
,18/11/2021,05:17:06,27.44,69.31,0.07
,18/11/2021,05:17:26,27.44,69.56,0.07
,18/11/2021,05:17:46,27.44,69.67,0.10
,18/11/2021,05:18:06,27.45,69.73,0.08
,18/11/2021,05:18:26,27.44,69.37,0.07
,18/11/2021,05:18:45,27.44,69.12,0.08
,18/11/2021,05:19:06,27.44,68.93,0.09
,18/11/2021,05:19:25,27.44,68.91,0.05
,18/11/2021,05:19:45,27.42,68.79,0.05
,18/11/2021,05:20:06,27.44,68.93,0.08
,18/11/2021,05:20:24,27.42,69.13,0.06
,18/11/2021,05:20:44,27.44,69.26,0.04
,18/11/2021,05:21:04,27.44,69.60,0.08
,18/11/2021,05:21:23,27.42,69.79,0.07
,18/11/2021,05:21:43,27.42,69.48,0.05
,18/11/2021,05:22:03,27.42,69.03,0.06
,18/11/2021,05:22:23,27.42,69.03,0.08
,18/11/2021,05:22:43,27.42,69.03,0.08
,18/11/2021,05:23:02,27.42,69.21,0.08
,18/11/2021,05:23:22,27.42,69.16,0.08
,18/11/2021,05:23:42,27.42,69.53,0.10
,18/11/2021,05:24:02,27.41,69.60,0.06
,18/11/2021,05:24:22,27.42,69.21,0.08
,18/11/2021,05:24:42,27.41,69.19,0.07
,18/11/2021,05:25:01,27.41,69.27,0.02
,18/11/2021,05:25:22,27.41,69.29,0.07
,18/11/2021,05:25:41,27.41,69.31,0.06
,18/11/2021,05:26:01,27.41,69.53,0.07
,18/11/2021,05:26:21,27.40,69.40,0.05
,18/11/2021,05:26:41,27.41,69.45,0.06
,18/11/2021,05:27:00,27.41,69.49,0.08
,18/11/2021,05:27:20,27.38,69.35,0.10
,18/11/2021,05:27:39,27.40,69.36,0.05
,18/11/2021,05:27:59,27.40,69.59,0.08
,18/11/2021,05:28:19,27.41,69.70,0.09
,18/11/2021,05:28:39,27.41,69.92,0.07
,18/11/2021,05:28:59,27.40,69.90,0.05
,18/11/2021,05:29:18,27.38,69.62,0.08
,18/11/2021,05:29:38,27.40,69.74,0.08
,18/11/2021,05:29:58,27.40,69.43,0.08
,18/11/2021,05:30:18,27.40,69.38,0.06
,18/11/2021,05:30:38,27.38,69.43,0.08
,18/11/2021,05:30:57,27.40,69.48,0.08
,18/11/2021,05:31:17,27.40,69.36,0.09
,18/11/2021,05:31:37,27.40,69.31,0.05
,18/11/2021,05:31:57,27.40,69.40,0.07
,18/11/2021,05:32:16,27.40,69.59,0.09
,18/11/2021,05:32:36,27.40,69.74,0.06
,18/11/2021,05:32:56,27.40,69.81,0.09
,18/11/2021,05:33:16,27.40,69.62,0.09
,18/11/2021,05:33:35,27.38,69.35,0.07
,18/11/2021,05:33:56,27.40,69.31,0.09
,18/11/2021,05:34:15,27.38,69.29,0.07
,18/11/2021,05:34:35,27.38,69.15,0.08
,18/11/2021,05:34:54,27.40,68.99,0.04
,18/11/2021,05:35:14,27.38,69.00,0.08
,18/11/2021,05:35:34,27.38,69.46,0.06
,18/11/2021,05:35:55,27.38,69.71,0.08
,18/11/2021,05:36:14,27.38,69.82,0.05
,18/11/2021,05:36:34,27.38,69.69,0.09
,18/11/2021,05:36:53,27.38,69.76,0.07
,18/11/2021,05:37:13,27.38,69.65,0.07
,18/11/2021,05:37:33,27.38,69.29,0.07
,18/11/2021,05:37:53,27.38,69.15,0.08
,18/11/2021,05:38:12,27.37,69.22,0.07
,18/11/2021,05:38:32,27.38,69.29,0.05
,18/11/2021,05:38:52,27.38,69.46,0.06
,18/11/2021,05:39:12,27.37,69.48,0.05
,18/11/2021,05:39:31,27.37,69.45,0.07
,18/11/2021,05:39:51,27.38,69.57,0.07
,18/11/2021,05:40:12,27.37,69.45,0.07
,18/11/2021,05:40:31,27.37,69.52,0.07
,18/11/2021,05:40:51,27.37,69.71,0.06
,18/11/2021,05:41:12,27.35,69.39,0.07
,18/11/2021,05:41:30,27.37,69.15,0.09
,18/11/2021,05:41:50,27.35,69.06,0.08
,18/11/2021,05:42:10,27.37,69.02,0.09
,18/11/2021,05:42:30,27.38,69.24,0.07
,18/11/2021,05:42:50,27.37,69.29,0.07
,18/11/2021,05:43:09,27.37,69.57,0.07
,18/11/2021,05:43:29,27.37,69.62,0.07
,18/11/2021,05:43:49,27.37,69.64,0.08
,18/11/2021,05:44:08,27.37,69.88,0.08
,18/11/2021,05:44:28,27.37,69.86,0.11
,18/11/2021,05:44:48,27.37,69.71,0.07
,18/11/2021,05:45:08,27.37,69.60,0.05
,18/11/2021,05:45:28,27.35,69.56,0.06
,18/11/2021,05:45:48,27.35,69.52,0.07
,18/11/2021,05:46:07,27.35,69.56,0.08
,18/11/2021,05:46:28,27.37,69.76,0.07
,18/11/2021,05:46:47,27.37,69.82,0.06
,18/11/2021,05:47:06,27.37,70.06,0.10
,18/11/2021,05:47:26,27.35,69.97,0.08
,18/11/2021,05:47:46,27.35,69.93,0.08
,18/11/2021,05:48:06,27.35,69.99,0.05
,18/11/2021,05:48:26,27.35,69.95,0.07
,18/11/2021,05:48:45,27.35,69.71,0.09
,18/11/2021,05:49:05,27.34,69.78,0.07
,18/11/2021,05:49:25,27.35,70.30,0.06
,18/11/2021,05:49:45,27.35,70.32,0.09
,18/11/2021,05:50:04,27.35,70.72,0.08
,18/11/2021,05:50:24,27.34,70.12,0.07
,18/11/2021,05:50:45,27.34,69.66,0.08
,18/11/2021,05:51:04,27.34,69.60,0.08
,18/11/2021,05:51:24,27.33,69.55,0.07
,18/11/2021,05:51:45,27.34,69.70,0.06
,18/11/2021,05:52:04,27.34,69.83,0.07
,18/11/2021,05:52:23,27.34,70.09,0.08
,18/11/2021,05:52:43,27.34,70.20,0.09
,18/11/2021,05:53:03,27.34,70.18,0.06
,18/11/2021,05:53:23,27.35,70.14,0.08
,18/11/2021,05:53:42,27.34,70.14,0.09
,18/11/2021,05:54:02,27.34,70.31,0.05
,18/11/2021,05:54:22,27.34,70.29,0.07
,18/11/2021,05:54:41,27.33,70.21,0.08
,18/11/2021,05:55:01,27.33,70.07,0.10
,18/11/2021,05:55:21,27.35,69.99,0.08
,18/11/2021,05:55:41,27.34,70.29,0.08
,18/11/2021,05:56:00,27.34,70.31,0.06
,18/11/2021,05:56:20,27.34,70.39,0.08
,18/11/2021,05:56:40,27.33,70.44,0.07
,18/11/2021,05:57:01,27.34,70.48,0.08
,18/11/2021,05:57:20,27.33,70.28,0.08
,18/11/2021,05:57:40,27.33,70.28,0.08
,18/11/2021,05:57:59,27.33,70.46,0.09
,18/11/2021,05:58:19,27.33,70.54,0.07
,18/11/2021,05:58:39,27.33,70.14,0.05
,18/11/2021,05:58:59,27.31,69.81,0.05
,18/11/2021,05:59:18,27.31,69.57,0.07
,18/11/2021,05:59:38,27.31,69.34,0.07
,18/11/2021,05:59:58,27.33,69.55,0.07
,18/11/2021,06:00:18,27.33,70.16,0.06
,18/11/2021,06:00:37,27.31,69.85,0.08
,18/11/2021,06:00:57,27.33,69.68,0.09
,18/11/2021,06:01:17,27.31,69.53,0.07
,18/11/2021,06:01:37,27.31,69.74,0.05
,18/11/2021,06:01:57,27.31,69.87,0.09
,18/11/2021,06:02:17,27.31,69.66,0.06
,18/11/2021,06:02:36,27.31,69.71,0.06
,18/11/2021,06:02:56,27.31,70.24,0.08
,18/11/2021,06:03:16,27.31,70.59,0.07
,18/11/2021,06:03:36,27.31,70.72,0.08
,18/11/2021,06:03:55,27.31,70.44,0.09
,18/11/2021,06:04:15,27.30,70.54,0.07
,18/11/2021,06:04:35,27.30,70.60,0.07
,18/11/2021,06:04:55,27.30,70.25,0.08
,18/11/2021,06:05:15,27.30,70.03,0.06
,18/11/2021,06:05:34,27.30,70.12,0.08
,18/11/2021,06:05:54,27.30,70.40,0.05
,18/11/2021,06:06:14,27.29,70.12,0.06
,18/11/2021,06:06:34,27.29,69.93,0.09
,18/11/2021,06:06:53,27.29,70.56,0.07
,18/11/2021,06:07:13,27.30,70.83,0.04
,18/11/2021,06:07:34,27.30,70.15,0.07
,18/11/2021,06:07:53,27.29,69.65,0.06
,18/11/2021,06:08:13,27.30,70.17,0.09
,18/11/2021,06:08:32,27.29,69.99,0.07
,18/11/2021,06:08:52,27.30,69.73,0.08
,18/11/2021,06:09:12,27.29,69.48,0.06
,18/11/2021,06:09:32,27.30,69.37,0.05
,18/11/2021,06:09:52,27.30,70.25,0.08
,18/11/2021,06:10:11,27.30,70.32,0.06
,18/11/2021,06:10:31,27.30,70.36,0.04
,18/11/2021,06:10:51,27.30,70.79,0.06
,18/11/2021,06:11:11,27.30,70.28,0.08
,18/11/2021,06:11:30,27.29,70.54,0.09
,18/11/2021,06:11:50,27.29,70.73,0.07
,18/11/2021,06:12:11,27.29,70.68,0.05
,18/11/2021,06:12:30,27.29,70.54,0.05
,18/11/2021,06:12:51,27.27,70.54,0.07
,18/11/2021,06:13:09,27.29,70.43,0.05
,18/11/2021,06:13:29,27.27,70.14,0.06
,18/11/2021,06:13:50,27.27,70.19,0.06
,18/11/2021,06:14:09,27.27,69.95,0.07
,18/11/2021,06:14:29,27.26,70.42,0.09
,18/11/2021,06:14:48,27.27,70.03,0.07
,18/11/2021,06:15:08,27.27,69.95,0.09
,18/11/2021,06:15:28,27.27,69.84,0.09
,18/11/2021,06:15:48,27.27,69.60,0.09
,18/11/2021,06:16:07,27.27,69.52,0.11
,18/11/2021,06:16:27,27.27,69.45,0.10
,18/11/2021,06:16:47,27.27,69.41,0.06
,18/11/2021,06:17:07,27.27,69.48,0.06
,18/11/2021,06:17:27,27.27,69.50,0.08
,18/11/2021,06:17:46,27.29,70.15,0.08
,18/11/2021,06:18:06,27.27,70.34,0.09
,18/11/2021,06:18:26,27.27,70.60,0.06
,18/11/2021,06:18:46,27.27,70.60,0.06
,18/11/2021,06:19:06,27.27,70.83,0.07
,18/11/2021,06:19:25,27.27,70.42,0.06
,18/11/2021,06:19:45,27.27,70.38,0.08
,18/11/2021,06:20:04,27.27,70.89,0.07
,18/11/2021,06:20:24,27.27,70.75,0.06
,18/11/2021,06:20:44,27.27,70.80,0.09
,18/11/2021,06:21:04,27.27,70.19,0.07
,18/11/2021,06:21:24,27.26,70.29,0.08
,18/11/2021,06:21:43,27.27,70.94,0.07
,18/11/2021,06:22:04,27.26,70.61,0.08
,18/11/2021,06:22:23,27.26,70.61,0.09
,18/11/2021,06:22:43,27.25,70.75,0.07
,18/11/2021,06:23:02,27.26,70.54,0.04
,18/11/2021,06:23:23,27.25,70.37,0.07
,18/11/2021,06:23:42,27.26,70.12,0.07
,18/11/2021,06:24:02,27.25,70.84,0.07
,18/11/2021,06:24:22,27.26,70.59,0.06
,18/11/2021,06:24:41,27.25,70.42,0.07
,18/11/2021,06:25:01,27.26,70.09,0.06
,18/11/2021,06:25:21,27.26,70.42,0.06
,18/11/2021,06:25:41,27.26,70.54,0.06
,18/11/2021,06:26:00,27.25,70.68,0.07
,18/11/2021,06:26:20,27.25,70.20,0.09
,18/11/2021,06:26:40,27.25,70.04,0.06
,18/11/2021,06:27:00,27.25,70.31,0.07
,18/11/2021,06:27:20,27.26,70.29,0.07
,18/11/2021,06:27:39,27.25,69.90,0.06
,18/11/2021,06:28:00,27.25,70.46,0.07
,18/11/2021,06:28:19,27.25,70.40,0.06
,18/11/2021,06:28:39,27.23,70.28,0.06
,18/11/2021,06:28:58,27.25,70.68,0.04
,18/11/2021,06:29:18,27.23,70.12,0.09
,18/11/2021,06:29:38,27.23,70.02,0.05
,18/11/2021,06:29:58,27.23,70.02,0.05
,18/11/2021,06:30:17,27.25,70.12,0.09
,18/11/2021,06:30:37,27.25,70.52,0.07
,18/11/2021,06:30:57,27.25,70.28,0.08
,18/11/2021,06:31:17,27.23,70.57,0.08
,18/11/2021,06:31:36,27.25,70.40,0.08
,18/11/2021,06:31:57,27.23,70.12,0.06
,18/11/2021,06:32:16,27.25,69.89,0.06
,18/11/2021,06:32:36,27.25,70.56,0.07
,18/11/2021,06:32:56,27.23,69.94,0.03
,18/11/2021,06:33:15,27.23,70.28,0.06
,18/11/2021,06:33:35,27.25,70.24,0.07
,18/11/2021,06:33:56,27.23,69.92,0.09
,18/11/2021,06:34:14,27.23,69.68,0.05
,18/11/2021,06:34:34,27.23,69.59,0.09
,18/11/2021,06:34:54,27.23,69.53,0.05
,18/11/2021,06:35:15,27.23,69.53,0.08
,18/11/2021,06:35:34,27.23,69.49,0.06
,18/11/2021,06:35:53,27.23,70.00,0.10
,18/11/2021,06:36:13,27.23,69.89,0.08
,18/11/2021,06:36:33,27.23,69.64,0.08
,18/11/2021,06:36:53,27.23,69.49,0.07
,18/11/2021,06:37:13,27.25,70.46,0.09
,18/11/2021,06:37:32,27.25,70.98,0.08
,18/11/2021,06:37:52,27.23,70.63,0.09
,18/11/2021,06:38:12,27.23,70.10,0.08
,18/11/2021,06:38:32,27.23,70.04,0.09
,18/11/2021,06:38:52,27.23,70.44,0.06
,18/11/2021,06:39:12,27.23,70.02,0.07
,18/11/2021,06:39:32,27.23,70.07,0.07
,18/11/2021,06:39:51,27.22,69.78,0.06
,18/11/2021,06:40:11,27.22,69.57,0.09
,18/11/2021,06:40:31,27.22,69.52,0.05
,18/11/2021,06:40:50,27.22,69.52,0.06
,18/11/2021,06:41:10,27.22,69.88,0.07
,18/11/2021,06:41:30,27.23,70.28,0.09
,18/11/2021,06:41:49,27.23,69.96,0.07
,18/11/2021,06:42:09,27.22,70.54,0.07
,18/11/2021,06:42:29,27.22,70.51,0.09
,18/11/2021,06:42:49,27.22,69.88,0.07
,18/11/2021,06:43:09,27.21,69.64,0.08
,18/11/2021,06:43:29,27.22,69.54,0.06
,18/11/2021,06:43:49,27.21,69.48,0.07
,18/11/2021,06:44:09,27.22,69.71,0.05
,18/11/2021,06:44:28,27.22,70.12,0.10
,18/11/2021,06:44:47,27.22,69.93,0.07
,18/11/2021,06:45:07,27.22,70.32,0.09
,18/11/2021,06:45:28,27.21,70.04,0.05
,18/11/2021,06:45:47,27.22,69.86,0.08
,18/11/2021,06:46:07,27.22,70.73,0.08
,18/11/2021,06:46:26,27.22,71.16,0.05
,18/11/2021,06:46:46,27.22,71.14,0.07
,18/11/2021,06:47:06,27.22,70.72,0.09
,18/11/2021,06:47:25,27.22,70.45,0.11
,18/11/2021,06:47:45,27.22,70.77,0.07
,18/11/2021,06:48:06,27.21,70.53,0.08
,18/11/2021,06:48:25,27.19,70.23,0.07
,18/11/2021,06:48:45,27.19,69.99,0.07
,18/11/2021,06:49:05,27.21,70.43,0.07
,18/11/2021,06:49:24,27.21,71.01,0.06
,18/11/2021,06:49:44,27.21,70.97,0.09
,18/11/2021,06:50:04,27.19,70.72,0.08
,18/11/2021,06:50:23,27.19,71.06,0.09
,18/11/2021,06:50:44,27.19,70.68,0.06
,18/11/2021,06:51:03,27.19,70.30,0.05
,18/11/2021,06:51:23,27.19,70.38,0.08
,18/11/2021,06:51:43,27.19,70.01,0.09
,18/11/2021,06:52:03,27.18,70.09,0.07
,18/11/2021,06:52:23,27.19,70.51,0.05
,18/11/2021,06:52:42,27.21,70.84,0.07
,18/11/2021,06:53:02,27.19,70.36,0.06
,18/11/2021,06:53:21,27.19,69.99,0.03
,18/11/2021,06:53:41,27.18,69.83,0.05
,18/11/2021,06:54:01,27.21,70.32,0.06
,18/11/2021,06:54:21,27.19,70.47,0.05
,18/11/2021,06:54:40,27.18,70.14,0.06
,18/11/2021,06:55:02,27.18,69.90,0.07
,18/11/2021,06:55:20,27.19,69.84,0.05
,18/11/2021,06:55:40,27.19,69.78,0.09
,18/11/2021,06:56:00,27.18,69.66,0.06
,18/11/2021,06:56:19,27.18,69.57,0.06
,18/11/2021,06:56:39,27.19,69.74,0.07
,18/11/2021,06:56:59,27.19,69.73,0.07
,18/11/2021,06:57:19,27.19,70.08,0.08
,18/11/2021,06:57:38,27.19,70.79,0.08
,18/11/2021,06:57:58,27.18,70.09,0.09
,18/11/2021,06:58:18,27.18,70.07,0.07
,18/11/2021,06:58:38,27.18,70.18,0.06
,18/11/2021,06:58:58,27.18,69.92,0.09
,18/11/2021,06:59:17,27.18,70.02,0.08
,18/11/2021,06:59:37,27.18,70.35,0.06
,18/11/2021,06:59:57,27.19,70.54,0.08
,18/11/2021,07:00:17,27.19,70.56,0.06
,18/11/2021,07:00:37,27.18,70.70,0.07
,18/11/2021,07:00:56,27.18,70.68,0.07
,18/11/2021,07:01:16,27.18,70.26,0.07
,18/11/2021,07:01:36,27.16,69.96,0.07
,18/11/2021,07:01:56,27.18,70.09,0.07
,18/11/2021,07:02:16,27.16,69.81,0.06
,18/11/2021,07:02:35,27.18,69.87,0.06
,18/11/2021,07:02:55,27.16,69.83,0.10
,18/11/2021,07:03:15,27.18,70.46,0.08
,18/11/2021,07:03:35,27.16,70.16,0.09
,18/11/2021,07:03:54,27.16,70.35,0.08
,18/11/2021,07:04:14,27.16,70.26,0.07
,18/11/2021,07:04:34,27.16,69.89,0.08
,18/11/2021,07:04:54,27.18,69.64,0.08
,18/11/2021,07:05:13,27.16,69.60,0.06
,18/11/2021,07:05:34,27.16,69.85,0.06
,18/11/2021,07:05:53,27.18,70.78,0.06
,18/11/2021,07:06:13,27.16,70.57,0.07
,18/11/2021,07:06:33,27.15,70.76,0.07
,18/11/2021,07:06:53,27.16,70.42,0.07
,18/11/2021,07:07:13,27.15,70.16,0.06
,18/11/2021,07:07:32,27.16,71.17,0.07
,18/11/2021,07:07:52,27.16,71.02,0.05
,18/11/2021,07:08:11,27.15,70.67,0.05
,18/11/2021,07:08:31,27.15,70.44,0.05
,18/11/2021,07:08:51,27.16,70.70,0.10
,18/11/2021,07:09:11,27.16,70.86,0.09
,18/11/2021,07:09:31,27.15,70.65,0.07
,18/11/2021,07:09:50,27.15,70.26,0.06
,18/11/2021,07:10:10,27.15,70.59,0.09
,18/11/2021,07:10:30,27.15,70.72,0.05
,18/11/2021,07:10:51,27.16,70.56,0.08
,18/11/2021,07:11:10,27.15,70.46,0.07
,18/11/2021,07:11:29,27.15,70.14,0.07
,18/11/2021,07:11:51,27.15,70.02,0.10
,18/11/2021,07:12:09,27.15,70.35,0.05
,18/11/2021,07:12:29,27.15,70.02,0.08
,18/11/2021,07:12:48,27.15,70.29,0.09
,18/11/2021,07:13:08,27.15,70.44,0.11
,18/11/2021,07:13:28,27.15,70.04,0.04
,18/11/2021,07:13:48,27.15,69.87,0.08
,18/11/2021,07:14:08,27.14,69.78,0.07
,18/11/2021,07:14:27,27.15,69.76,0.06
,18/11/2021,07:14:47,27.15,69.81,0.07
,18/11/2021,07:15:07,27.15,69.76,0.08
,18/11/2021,07:15:27,27.15,69.62,0.09
,18/11/2021,07:15:47,27.15,69.59,0.06
,18/11/2021,07:16:07,27.15,69.59,0.04
,18/11/2021,07:16:26,27.15,69.64,0.06
,18/11/2021,07:16:46,27.15,69.62,0.06
,18/11/2021,07:17:06,27.15,69.70,0.05
,18/11/2021,07:17:25,27.15,69.70,0.05
,18/11/2021,07:17:45,27.15,69.70,0.08
,18/11/2021,07:18:05,27.15,70.06,0.07
,18/11/2021,07:18:25,27.15,70.00,0.07
,18/11/2021,07:18:44,27.15,69.74,0.07
,18/11/2021,07:19:04,27.16,69.60,0.07
,18/11/2021,07:19:24,27.16,70.40,0.08
,18/11/2021,07:19:44,27.15,70.91,0.08
,18/11/2021,07:20:03,27.15,70.97,0.06
,18/11/2021,07:20:23,27.15,70.54,0.08
,18/11/2021,07:20:43,27.15,70.21,0.07
,18/11/2021,07:21:03,27.15,69.90,0.09
,18/11/2021,07:21:24,27.15,70.40,0.07
,18/11/2021,07:21:42,27.15,70.48,0.07
,18/11/2021,07:22:02,27.15,70.63,0.05
,18/11/2021,07:22:22,27.15,70.33,0.07
,18/11/2021,07:22:41,27.15,71.09,0.05
,18/11/2021,07:23:01,27.15,71.19,0.06
,18/11/2021,07:23:21,27.14,70.83,0.07
,18/11/2021,07:23:41,27.14,70.19,0.09
,18/11/2021,07:24:01,27.14,69.93,0.06
,18/11/2021,07:24:20,27.14,70.04,0.05
,18/11/2021,07:24:40,27.15,70.89,0.08
,18/11/2021,07:25:00,27.14,70.49,0.05
,18/11/2021,07:25:20,27.14,70.89,0.07
,18/11/2021,07:25:39,27.14,70.40,0.04
,18/11/2021,07:25:59,27.14,70.03,0.08
,18/11/2021,07:26:19,27.14,69.82,0.07
,18/11/2021,07:26:39,27.14,69.86,0.06
,18/11/2021,07:26:58,27.14,69.95,0.09
,18/11/2021,07:27:18,27.15,71.06,0.06
,18/11/2021,07:27:38,27.15,70.89,0.07
,18/11/2021,07:27:58,27.14,70.60,0.08
,18/11/2021,07:28:18,27.12,70.47,0.06
,18/11/2021,07:28:37,27.14,71.20,0.06
,18/11/2021,07:28:57,27.14,70.77,0.07
,18/11/2021,07:29:17,27.14,70.40,0.08
,18/11/2021,07:29:36,27.14,69.95,0.05
,18/11/2021,07:29:56,27.14,69.78,0.08
,18/11/2021,07:30:16,27.14,69.80,0.07
,18/11/2021,07:30:36,27.14,69.73,0.05
,18/11/2021,07:30:56,27.14,69.99,0.07
,18/11/2021,07:31:15,27.14,70.04,0.07
,18/11/2021,07:31:35,27.14,69.93,0.09
,18/11/2021,07:31:56,27.14,70.19,0.06
,18/11/2021,07:32:14,27.15,70.33,0.06
,18/11/2021,07:32:35,27.14,69.99,0.06
,18/11/2021,07:32:54,27.14,69.90,0.09
,18/11/2021,07:33:14,27.15,70.82,0.09
,18/11/2021,07:33:34,27.15,70.37,0.08
,18/11/2021,07:33:53,27.15,70.02,0.08
,18/11/2021,07:34:13,27.15,70.12,0.08
,18/11/2021,07:34:33,27.15,70.24,0.07
,18/11/2021,07:34:53,27.15,70.07,0.06
,18/11/2021,07:35:13,27.16,69.83,0.04
,18/11/2021,07:35:32,27.15,69.71,0.06
,18/11/2021,07:35:52,27.15,69.74,0.05
,18/11/2021,07:36:13,27.15,70.39,0.06
,18/11/2021,07:36:32,27.16,70.39,0.07
,18/11/2021,07:36:52,27.16,70.21,0.08
,18/11/2021,07:37:13,27.16,70.31,0.07
,18/11/2021,07:37:31,27.16,70.10,0.06
,18/11/2021,07:37:51,27.18,70.91,0.07
,18/11/2021,07:38:11,27.16,71.09,0.07
,18/11/2021,07:38:30,27.15,70.39,0.07
,18/11/2021,07:38:50,27.15,70.10,0.07
,18/11/2021,07:39:10,27.15,70.33,0.05
,18/11/2021,07:39:29,27.16,70.20,0.07
,18/11/2021,07:39:49,27.16,70.21,0.07
,18/11/2021,07:40:09,27.16,70.91,0.07
,18/11/2021,07:40:29,27.16,70.70,0.06
,18/11/2021,07:40:49,27.18,70.40,0.04
,18/11/2021,07:41:08,27.16,70.26,0.09
,18/11/2021,07:41:28,27.16,69.92,0.07
,18/11/2021,07:41:48,27.16,69.79,0.07
,18/11/2021,07:42:07,27.16,69.79,0.06
,18/11/2021,07:42:28,27.16,69.76,0.07
,18/11/2021,07:42:47,27.18,69.68,0.09
,18/11/2021,07:43:07,27.18,69.64,0.09
,18/11/2021,07:43:27,27.18,69.74,0.06
,18/11/2021,07:43:47,27.18,69.71,0.07
,18/11/2021,07:44:06,27.16,69.62,0.05
,18/11/2021,07:44:26,27.18,69.60,0.09
,18/11/2021,07:44:46,27.19,69.56,0.06
,18/11/2021,07:45:05,27.19,69.64,0.08
,18/11/2021,07:45:25,27.19,70.17,0.08
,18/11/2021,07:45:45,27.19,70.03,0.05
,18/11/2021,07:46:05,27.19,70.19,0.07
,18/11/2021,07:46:24,27.19,70.23,0.05
,18/11/2021,07:46:44,27.19,70.47,0.03
,18/11/2021,07:47:04,27.21,70.04,0.06
